id_Produto,Produto
1148,"Memória Corsair Vengeance, 16GB, 4800MHz, DDR5, C40, para Notebook, Preto  - CMSX16GX5M1A4800C40"
1149,"Memória Corsair Vengeance, 16GB, DDR4, 2400mhz - Cmsx16gx4m1a2400c16"
1150,"Memória Corsair Vengeance, 16GB, DDR5 5600MHz, C40, Preto - CMK16GX5M1B5600C40"
1151,"Memória Corsair Vengeance, 2GB, 1600MHz, DDR3, Latência CL8, Xmp - Cmz6gx3m3a1600c8"
1152,"Memória Corsair Vengeance, 32GB (16GB*2) 3600MHz, DDR4, RGB Pro/sl - (cmh32gx4m2d3600c18)"
1153,"Memória Corsair Vengeance, 32GB (2 X 16gb) 5200MHz, DDR5, Cinza - Cmk32gx5m2b5200z40"
1154,"Memória Corsair Vengeance, 32GB (2 X 16gb) 6400MHz, DDR5, RGB, Branco - Cmh32gx5m2b6400c36w"
1155,"Memória Corsair Vengeance, 32GB (2x16GB) 6000MHz, DDR5 - Branco (cmk32gx5m2d6000c36w)"
1156,"Memória Corsair Vengeance, 32GB (2x16GB), 4800MHz, DDR5, C40, para Notebook, Preto  - CMSX32GX5M2A4800C40"
1157,"Memória Corsair Vengeance, 32GB (2x16GB), 4800MHz, DDR5, CL40, Preto - CMK32GX5M2A4800C40"
1158,"Memória Corsair Vengeance, 32GB (2x16GB), 5200MHz, DDR5, CL40, Preto - CMK32GX5M2B5200C40"
1159,"Memória Corsair Vengeance, 32GB (2x16GB), 5600MHz, DDR5, CL36, Preto - CMK32GX5M2B5600C36"
1160,"Memória Corsair Vengeance, 32GB, 4800MHz, DDR5, C40, para Notebook, Preto  - CMSX32GX5M1A4800C40"
1161,"Memória Corsair Vengeance, 32GB, 4800mhz DDR5 - Cmsx32gx5m1a4800c40 5696"
1162,"Memória Corsair Vengeance, 4GB, 1600MHz, DDR3, CL9, Preto - CMZ4GX3M1A1600C9"
1163,"Memória Corsair Vengeance, 4GB, 2400MHz, DDR4 - CMK4GX4M1A2400C16"
1164,"Memória Corsair Vengeance, 64GB (2x32GB), 5200MHz, DDR5, CL40, Preto - CMK64GX5M2B5200C40"
1165,"Memória Corsair Vengeance, 8GB, 2400MHz, DDR4, C16, para Notebook - CMSX8GX4M1A2400C16"
1166,"Memória Corsair Vengeance, 8GB, 2666MHz, DDR4, Vermelha - CMK8GX4M1A2666C16R"
1167,"Memória Corsair Vengeance, 8GB, 3200MHz - CMK8GX4M1E3200C16 LPX"
1168,"Memória Corsair Vengeance, 8GB, 3200MHz, DDR4 - CMK8GX4M1Z3200C16"
1169,"Memória Corsair Vengeance, 8GB, 3200MHz, DDR4, C22, para Notebook, Preto  - CMSX8GX4M1A3200C22"
1170,"Memória Corsair Vengeance, 8GB, 3600MHz, DDR4 - CMK8GX4M1Z3600C18"
1171,"Memória Corsair Vengeance, 8GB, 4800MHz, DDR5, C40, para Notebook, Preto  - CMSX8GX5M1A4800C40"
1172,"Memória Corsair Vengeance, 8GB, 4800mhz DDR5 - Cmsx8gx5m1a4800c40 5695"
1173,"Memória Corsair Vengeance, RGB, 32GB(2X16GB), 5200MHz, DDR5, C40, Preto - CMH32GX5M2B5200Z40K"
1174,"Memória Corsair Vengeance, RGB, 32GB(2X16GB), 5600MHz, DDR5, C36, Preto - CMH32GX5M2B5600Z36K"
1175,"Memória Corsair Vengeance, RGB, 64GB (2x32GB), 5200MHz, DDR5, C40, Preto - CMH64GX5M2B5200Z40K"
1176,"Memória Corsair Vengeance, RGB, 64GB(2X32GB), 5600MHz, DDR5, C40 Preto - CMH64GX5M2B5600Z40K"
1177,Memória Corsair XMS3 8GB 1600MHz DDR3 C11 - CMX8GX3M1A1600C11
1178,"Memória Corsair XMS3 8GB, 1333MHz, DDR3, C9, Preto - CMX8GX3M1A1333C9"
1179,"Memória Corsair XMS3, 16GB (2x8GB), 1600MHz, DDR3, C11, Preto - CMX16GX3M2A1600C11"
1180,"Memória Corsair XMS3, 4GB, 1333MHz, DDR3, C9, Preto - CMX4GX3M1A1333C9"
1181,"Memória Corsair XMS3, 4GB, 1600MHz, DDR3, C9, Preto - CMX4GX3M1A1600C9"
1182,"Memória Corsair XMS3, 8GB (2x4GB), 1333MHz, DDR3, C9, Preto - CMX8GX3M2A1333C9"
1183,"Memória Corsair, 16GB, 4800mhz, Vengeance DDR5 - Cmsx16gx5m1a4800c40"
1184,"Memória Corsair, 32GB, 2666MHz, DDR4, C18, Preto - CMV32GX4M1A2666C18"
1185,"Memória Corsair, 4GB, 1333MHz, DDR3, CL9 - CMV4GX3M1A1333C9"
1186,"Memória Corsair, 4GB, 1333MHz, DDR3, CL9, para Notebook - CMSO4GX3M1A1333C9"
1187,"Memória Corsair, 4GB, 1600MHz, DDR3, C11 - CMV4GX3M1C1600C11"
1188,"Memória Corsair, 4GB, 1600MHz, DDR3, CL11 - CMV4GX3M1A1600C11"
1189,"Memória Corsair, 4GB, 2133MHz, DDR4, CL15, Preto - CMV4GX4M1A2133C15"
1190,"Memória Corsair, 4GB, 2400MHz, DDR4, C16, Preto - CMV4GX4M1A2400C16"
1191,"Memória Corsair, 4GB, 2666MHz, DDR4, C18, Preto - CMV4GX4M1A2666C18"
1192,"Memória Corsair, 8GB (2x4GB), 1333MHz, DDR3, C9 - CMV8GX3M2A1333C9"
1193,"Memória Corsair, 8GB, 1333MHz, DDR3, C9 - CMV8GX3M1A1333C9"
1194,"Memória Corsair, 8GB, 1600MHz, DDR3, CL11 - CMV8GX3M1A1600C11"
1195,"Memória Corsair, 8GB, 1600MHz, DDR3, CL11, para Notebook - CMSO8GX3M1A1600C11"
1196,"Memória Corsair, 8GB, 2133MHz, DDR4, CL15, Preto - CMV8GX4M1A2133C15"
1197,"Memória Corsair, 8GB, 2400MHz, DDR4, C16, Preto - CMV8GX4M1A2400C16"
1198,"Memória Corsair, 8GB, 2666MHz, DDR4, C18, Preto - CMV8GX4M1A2666C18"
1199,"Memória Crucial Ballistix 16GB DDR4 2666 Mhz, CL16, UDIMM, Preto - BL16G26C16U4B"
1200,"Memória Crucial Ballistix Gamer DDR4, 16GB, 2666Mhz"
1201,"Memória Crucial Ballistix Gamer DDR4, 16GB, 3200Mhz"
1202,"Memória Crucial Ballistix Sport LT RGB, 16GB (2X8GB), 3000MHz, DDR4, CL15, Branco - BL2K8G30C15U4WL"
1203,"Memória Crucial Ballistix Sport LT, 16 GB (2X8), 3000MHz, DDR4, CL15, Preta - BL2K8G30C15U4B"
1204,"Memória Crucial Ballistix Sport LT, 16 GB (2X8), 3600MHz, DDR4, CL16, Preta - BL2K8G36C16U4B"
1205,"Memória Crucial Ballistix Sport LT, 16GB (2X8), 2666MHz, DDR4, CL16, Vermelha - BL2K8G26C16U4R"
1206,"Memória Crucial Ballistix Sport LT, 16GB (2X8), 3000MHz, DDR4, CL15, Branca - BL2K8G30C15U4W"
1207,"Memória Crucial Ballistix Sport LT, 16GB (2X8), 3200MHz, DDR4, CL16, Vermelha - BL2K8G32C16U4R"
1208,"Memória Crucial Ballistix Sport LT, 16GB (2X8), 3600MHz, DDR4, CL16, Branca - BL2K8G36C16U4W"
1209,"Memória Crucial Ballistix Sport LT, 16GB (2X8GB), 2666MHz, DDR4, CL16, Branco - BL2K8G26C16U4W"
1210,"Memória Crucial Ballistix Sport LT, 16GB (2X8GB), 2666MHz, DDR4, CL16, Preto - BL2K8G26C16U4B"
1211,"Memória Crucial Ballistix Sport LT, 16GB (2X8GB), 3200MHz, DDR4, CL16, Branco - BL2K8G32C16U4W"
1212,"Memória Crucial Ballistix Sport LT, 16GB (2X8GB), 3200MHz, DDR4, CL16, Preto - BL2K8G32C16U4B"
1213,"Memória Crucial Ballistix Sport LT, 16GB (2X8GB), 3600MHz, DDR4, CL16, Vermelho - BL2K8G36C16U4R"
1214,"Memória Crucial Ballistix Sport LT, 32 GB (2X16), 3000MHz, DDR4, CL15, Preta - BL2K16G30C15U4B"
1215,"Memória Crucial Ballistix Sport LT, 32GB (2X16GB), 2666MHz, DDR4, CL16, Branco - BL2K16G26C16U4W"
1216,"Memória Crucial Ballistix Sport LT, 32GB (2X16GB), 2666MHz, DDR4, CL16, Preto - BL2K16G26C16U4B"
1217,"Memória Crucial Ballistix Sport LT, 32GB (2X16GB), 3000MHz, DDR4, CL15, Branco - BL2K16G30C15U4W"
1218,"Memória Crucial Ballistix Sport LT, 32GB (2X16GB), 3200MHz, DDR4, CL16, Vermelho - BL2K16G32C16U4R"
1219,"Memória Crucial Ballistix Sport LT, 64GB (2X32GB), 3200MHz, DDR4, CL16, Vermelho - BL2K32G32C16U4R"
1220,"Memória Crucial Ballistix Sport LT, 8 GB (2X4),2400MHz, DDR4, CL16, Preta - BL2K4G24C16U4B"
1221,"Memória Crucial Ballistix Sport LT, 8GB, 2666MHz, DDR4, CL16, Vermelho - BLS8G4D26BFSEK"
1222,"Memória Crucial Ballistix Sport LT, 8GB, 2666MHz, DDR4, Cinza - BLS8G4D26BFSBK"
1223,"Memória Crucial Ballistix Sport LT, 8GB, 3000MHz, DDR4, CL15, Vermelho - BLS8G4D30AESEK"
1224,"Memória Crucial Ballistix Sport LT, RGB, 16GB (2x8), 3600MHz, DDR4, CL16, Vermelha - BL2K8G36C16U4RL"
1225,"Memória Crucial Ballistix Sport LT, RGB, 32GB (2X16), 3600MHz, DDR4, CL16, Branca - BL2K16G36C16U4WL"
1226,"Memória Crucial Ballistix Sport LT, RGB, 64GB (2X32), 3200MHz, DDR4, CL16, Preta - BL2K32G32C16U4BL"
1227,"Memória Crucial Ballistix Sport, 16GB, 3200MHz, DDR4, CL16 - BLS16G4D32AESC"
1228,"Memória Crucial Ballistix Sport, 8GB, 3200MHz, DDR4, CL16 - BLS8G4D32AESEK"
1229,"Memória Crucial Ballistix, 16GB, 3000MHz, DDR4, CL15, Branca - BL16G30C15U4W"
1230,"Memória Crucial Ballistix, 16GB, 3200MHz, DDR4, CL16, Preto - BL16G32C16U4B"
1231,"Memória Crucial Ballistix, 32GB, 3200MHz, DDR4, CL16, Preto - BL32G32C16U4B"
1232,"Memória Crucial Ballistix, 8GB, 2666MHz, DDR4, CL16, 1.35V, Preto - PC4-21300"
1233,"Memória Crucial Ballistix, 8GB, 2666MHz, DDR4, CL16, Branco - BL8G26C16U4W"
1234,"Memória Crucial Ballistix, 8GB, 2666MHz, DDR4, CL16, Preto - BL8G26C16U4B"
1235,"Memória Crucial Ballistix, 8GB, 2666MHz, DDR4, CL16, Vermelho - BL8G26C16U4R"
1236,"Memória Crucial Ballistix, 8GB, 3200MHz, DDR4, CL16, Branco - BL8G32C16U4W"
1237,"Memória Crucial Ballistix, 8GB, 3200MHz, DDR4, CL16, Preta"
1238,"Memória Crucial Ballistix, 8GB, 3200MHz, DDR4, CL16, Preto - BL8G32C16U4B"
1239,"Memória Crucial Ballistix, 8GB, 3200MHz, DDR4, CL16, Vermelho - BL8G32C16U4R"
1240,"Memória Crucial Ballistix, 8GB, 3600MHz, DDR4, CL16, Branca - BL8G36C16U4W"
1241,"Memória Crucial Ballistix, 8GB, DDR4, 3000MHz, CL15, Branco - BL8G30C15U4W"
1242,"Memória Crucial Ballistix, 8GB, DDR4, 3000MHz, CL15, Preto - BL8G30C15U4B"
1243,"Memória Crucial Ballistix, 8GB, DDR4, 3000MHz, CL15, Vermelho - BL8G30C15U4R"
1244,"Memória Crucial Ballistix, RGB, 8GB, 3000MHz, DDR4, CL15 - BLT8G4D30AET4K"
1245,"Memória Crucial Basics, 16GB, 2666MHz, DDR4, CL19 - CB16GU2666"
1246,"Memória Crucial Basics, 16GB, 2666MHz, DDR4, CL19, para Notebook - CB16GS2666"
1247,"Memória Crucial Basics, 4GB, 2666MHz, DDR4, CL19 - CB4GU2666"
1248,"Memória Crucial Basics, 4GB, 2666MHz, DDR4, CL19, para Notebook - CB4GS2666"
1249,"Memória Crucial Basics, 8GB, 2666MHz, DDR4, CL19 - CB8GU2666"
1250,"Memória Crucial Basics, 8GB, 2666MHz, DDR4, CL19, para Notebook - CB8GS2666"
1251,"Memória Crucial Notebook DDR3 8GB, 1600 Mhz - 1.5v"
1252,"Memória Crucial SODIMM X8, 8GB, 2666Mhz, DDR4, CL19, Para Notebook, Micron"
1253,"Memória Crucial SODIMM, 16GB, 2400MHz, DDR4, Para Notebook - CT16G4SFS824A"
1254,"Memória Crucial SODIMM, 8GB, 2666MHz, DDR4, Para Notebook, 1.2V - CT8G4SFS8266"
1255,"Memória Crucial SODIMM, 8GB, 3200MHz, DDR4, Para Notebook - CT8G4SFRA32A"
1256,"Memória Crucial UDIMM, 8GB, 2666MHz, DDR4 - CT8G4DFRA266"
1257,"Memória Crucial, 16GB, 2666MHz, DDR4, CL19 - CB16GU2666"
1258,"Memória Crucial, 16GB, 2666MHz, DDR4, CL19 - CT16G4DFRA266"
1259,"Memória Crucial, 16GB, 2666MHz, DDR4, CL19, Para Notebook - CB16GS2666"
1260,"Memória Crucial, 16GB, 2666MHz, DDR4, Para Notebook, CL19 - CT16G4SFS8266"
1261,"Memória Crucial, 16GB, 3200MHz, DDR4, CL22, Verde - CT16G4DFRA32A"
1262,"Memória Crucial, 16GB, 3200MHz, DDR4, CL22, Verde, para Notebook - CT16G4SFRA32A"
1263,"Memória Crucial, 16GB, 3200MHz, DDR4, Para Notebook - CT16G4SFRA32A"
1264,"Memória Crucial, 16GB, 5600Mhz, DDR5, para Notebook - Ct16g56c46s5"
1265,"Memória Crucial, 16GB, DDR4-2666, SODIMM 1.2V CL19 - CT16G4SFRA266"
1266,"Memória Crucial, 32GB, 2666MHz, DDR4, CL19 - CT32G4DFD8266"
1267,"Memória Crucial, 32GB, 3200MHz, DDR4, CL22, Verde - CT32G4DFD832A"
1268,"Memória Crucial, 32GB, 3200MHz, DDR4, CL22, Verde, para Notebook - CT32G4SFD832A"
1269,"Memória Crucial, 32GB, 3200MHz, DDR4, Para Notebook - CT32G4SFD832A"
1270,"Memória Crucial, 32GB, 3200mhz, Ddr4, Cl22 - Ct32g4dfd832a"
1271,"Memória Crucial, 4GB DDR4, 2666mhz - Cl19 Cb4gu2666"
1272,"Memória Crucial, 4GB, 1333mhz, DDR3, 1.5v"
1273,"Memória Crucial, 4GB, 2400MHz, DDR4 - CT4G4DFS824A"
1274,"Memória Crucial, 4GB, 2400MHz, DDR4, CL17, para Notebook - CT4G4SFS824A"
1275,"Memória Crucial, 4GB, 2666MHz, DDR4 - CT4G4DFS8266"
1276,"Memória Crucial, 4GB, 2666MHz, DDR4, CL19 - CB8GU2666"
1277,"Memória Crucial, 4GB, 2666MHz, DDR4, CL19, Para Notebook - CB4GS2666"
1278,"Memória Crucial, 4GB, 2666Mhz, DDR4, CL19 - CT4G4SFS6266"
1279,"Memória Crucial, 8GB, 1600MHz, DDR3, Para Notebook"
1280,"Memória Crucial, 8GB, 1600mhz, DDR3L, 1.35v"
1281,"Memória Crucial, 8GB, 2133mhz, DDR4, 1.2v"
1282,"Memória Crucial, 8GB, 2666MHz, DDR4, CL19 - CB8GU2666"
1283,"Memória Crucial, 8GB, 2666MHz, DDR4, CL19 - CT8G4DFRA266"
1284,"Memória Crucial, 8GB, 2666MHz, DDR4, CL19, Para Notebook - CB8GS2666"
1285,"Memória Crucial, 8GB, 2666MHz, DDR4, CL19, para Notebook - CT8G4SFRA266"
1286,"Memória Crucial, 8GB, 2666MHz, Para Notebook - CT8G4SFS8266"
1287,"Memória Crucial, 8GB, 3200MHz, DDR4, CL22 - CT8G4DFRA32A"
1288,"Memória Crucial, 8GB, 3200MHz, DDR4, CL22, para Notebook - CT8G4SFRA32A"
1289,"Memória Crucial, 8GB, DDR3, 1600 Mhz - 1.5v"
1290,"Memória DDR3 Hikvision, 8GB, 1600Mhz - Hked3081baa2a0za1/8g"
1291,"Memória DDR3, 4GB, 1600mhz Sst Para Notebook"
1292,"Memória DDR4 Hikvision 16GB, 3200mhz, Hked4161cab2f1zb1/16g"
1293,Memória DDR4 Hikvision 8GB 3200mhz Hked4081cab2f1zb1/8g
1294,"Memória DDR4 Redragon Rage, 16GB, 3200MHz, CL16, Red, Gm-702"
1295,"Memória Desktop Crucial 32GB DDR4, 3200mhz Udimm - Ct32g4dfd832a"
1296,"Memória Desktop Gamer Xpg Gammix D10 16GB DDR4, 3200mhz - Ax4u320016g16a-sb10"
1297,"Memória Desktop Gamer Xpg Gammix D20 16GB (2x8gb) DDR4, 3200mhz - Ax4u32008g16a-dcbk20"
1298,"Memória Desktop Gamer Xpg Gammix D45 16GB (2x8gb) DDR4, 3200mhz - Ax4u32008g16a-dcbkd4"
1299,"Memória Desktop Kingston Fury Beast RGB, 16GB, DDR5, 4800mhz, Preto - Kf548c38bba-16"
1300,"Memória Desktop Lexar 16GB, DDR4, 3200mhz - Ld4au016g-b3200gsst"
1301,"Memória Desktop Lexar 32GB, DDR4, 3200mhz - Ld4au032g-r3200usst"
1302,"Memória Desktop Lexar 8GB, DDR4, 3200Mhz - Ld4au008g-b3200gsst"
1303,"Memória Evo Potenza Geil, 8GB, 3200MHz, DDR4, Para Desktop, Preto - GAPB48GB3200C16BSC"
1304,"Memória G.SKill Trident Z RGB, 16GB (2x8GB), 2400MHz, DDR4, CL15, Preto - F4-2400C15D-16GTZR"
1305,"Memória G.SKill Trident Z RGB, 16GB (2x8GB), 3600MHz, DDR4, CL17, Preto - F4-3600C17D-16GTZR"
1306,"Memória G.SKill Trident Z, 16GB (2x8GB), 3000MHz, DDR4, CL15, Cinza - F4-3000C15D-16GTZ"
1307,"Memória G.SKill Trident Z, 16GB (2x8GB), 3200MHz, DDR4, CL14, Cinza - F4-3200C14D-16GTZ"
1308,"Memória G.SKill Trident Z, 16GB (2x8GB), 3200MHz, DDR4, CL16, Cinza - F4-3200C16D-16GTZB"
1309,"Memória G.Skill Ripjaws, 4GB 2x2GB, 240, D3, 1600, PC3, 12800 - F3 12800CL8D 4GBRM"
1310,"Memória G.Skill Ripjaws, 4GB 2x2GB, 240, D3, 1600, PC3, 12800 - F3 12800CL9D 4GBRL"
1311,"Memória G.Skill Ripjaws, 4GB 2x2GB, 240, D3, 1600, PC3, 12800 - F3-12800CL7D 4GBRM"
1312,"Memória G.Skill Ripjaws, 8GB 4x2GB, 240, D3, 1600, PC3, 12800 - F3 12800CL7Q 8GBRM"
1313,"Memória G.Skill Sniper X, 16GB (2x8GB), 2400MHz, DDR4, CL17, Urban Camo - F4-2400C17D-16GSXW"
1314,"Memória G.Skill Trident X, 16GB 4x4GB, 240, D3, 2400, 19200 - F3 2400C10Q 16GTX"
1315,"Memória G.Skill Trident Z Neo RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16, Preto e Prata - F4-3200C16D-16GTZN"
1316,"Memória G.Skill Trident Z Neo RGB, 16GB (2x8GB), 3600MHz, DDR4, CL16, Preto e Prata - F4-3600C16D-16GTZNC"
1317,"Memória G.Skill Trident Z Neo RGB, 32GB (2x16GB), 3000MHz, DDR4, CL16, Preto e Prata - F4-3000C16D-32GTZN"
1318,"Memória G.Skill Trident Z Neo RGB, 32GB (2x16GB), 3200MHz, DDR4, CL16, Preto e Prata - F4-3200C16D-32GTZN"
1319,"Memória G.Skill Trident Z Neo RGB, 32GB (2x16GB), 3600MHz, DDR4, CL18, Preto e Prata - F4-3600C18D-32GTZN"
1320,"Memória G.Skill Trident Z Neo, 16GB (2x8GB), 3000MHz, DDR4, CL16 - F4-3000C16D-16GTZN"
1321,"Memória G.Skill Trident Z RGB, 16GB (2x8GB), 3600MHz, DDR4, C19, Preto - F4-3600C19D-16GTZRB"
1322,"Memória G.Skill Trident Z Royal Elite RGB, 16GB (2x8GB), 3600MHz, DDR4, CL16, Prata - F4-3600C16D-16GTESC"
1323,"Memória G.Skill Trident Z Royal Elite, RGB, 16GB (2x8GB), 4000MHz, DDR4, CL14, Dourada - F4-4000C14D-16GTEG"
1324,"Memória G.Skill Trident Z Royal Elite, RGB, 32GB (2x16GB), 3600MHz, DDR4, CL14, Dourada - F4-3600C14D-32GTEGA"
1325,"Memória G.Skill Trident Z Royal RGB, 32GB (2x16GB), 3000MHz, DDR4, CL16, Prata - F4-3000C16D-32GTRS"
1326,"Memória G.Skill Trident Z Royal, 16GB (2x8GB), 3000MHz, DDR4, CL16, Dourado - F4-3000C16D-16GTRG"
1327,"Memória G.Skill Trident Z Royal, 16GB (2x8GB), 4000MHz, DDR4, CL17, Prata - F4-4000C17D-16GTRS"
1328,"Memória G.Skill Value, 8GB 2x4GB, 1600MHz, DDR3, 240, PC3, 12800 - F3 1600C11D 8GNT"
1329,"Memória G.Skill Value, 8GB, 1600MHz, DDR3, 240P, PC3, 12800 - F3 1600C11S 8GNT"
1330,"Memória G.Skill, 2GB, 800MHz, DDR2 , 200P, PC2, 6400 - F2 6400CL5D 2GBSA"
1331,"Memória G.Skill, 8GB 2x4GB, 1600MHz, DDR3, 204P, PC3 12800 - F3 12800CL9D 8GBSK"
1332,"Memória GTA Tech, 16GB, 2666MHz, DDR4, CL19, 1.2V, Para Notebook - GT16G2666L19N"
1333,"Memória GTA Tech, 16GB, 2666MHz, DDR4, CL19, 1.35V, Para Desktop, Com Dissipador - GT16G2666L19DC"
1334,"Memória GTA Tech, 16GB, 3200MHz, DDR4, 1.2V, Para Notebook - GT16G3200NC"
1335,"Memória GTA Tech, 16GB, 3200MHz, DDR4, CL20, 1.35V, Para Desktop, Com Dissipador - GT16G3200L20DC"
1336,"Memória GTA Tech, 32GB, 3200MHz, DDR4, CL20, 1.2V, Para Notebook - GT32G3200L20N"
1337,"Memória GTA Tech, 32GB, 3200MHz, DDR4, CL20, 1.35V, Para Desktop, Com Dissipador - GT32G3200L20DC"
1338,"Memória GTA Tech, 4GB, 1333MHz, DDR3, CL11, 1.5V, Para Desktop - GT4G1333L11D"
1339,"Memória GTA Tech, 4GB, 1333MHz, DDR3L, CL11, 1.35V, Low Voltage, Notebook - GT4G1333L11N"
1340,"Memória GTA Tech, 4GB, 1600MHz, DDR3, CL11, 1.5V, Para Desktop - GT4G1600L11D"
1341,"Memória GTA Tech, 4GB, 1600MHz, DDR3L, CL11, 1.35V, Low Voltage, Para Notebook - GT4G1600L11N"
1342,"Memória GTA Tech, 4GB, 2400MHz, DDR4, CL17, 1.35V, Para Desktop - GT4G2400L17D"
1343,"Memória GTA Tech, 4GB, 2400MHz, DDR4, CL19, 1.2V, Para Notebook - GT4G2400L19N"
1344,"Memória GTA Tech, 4GB, 2666MHz, DDR4, CL15, 1.2V, Para Notebook - GT4G2666L19N"
1345,"Memória GTA Tech, 4GB, 2666MHz, DDR4, CL19, 1.35V, Para Desktop - GT4G2666L19D"
1346,"Memória GTA Tech, 8GB, 1333MHz, DDR3, CL11, 1.5V, Para Desktop - GT8G1333L11D"
1347,"Memória GTA Tech, 8GB, 1333MHz, DDR3L, CL11, 1.35V, Low Voltage, Para Notebook - GT8G1333L11N"
1348,"Memória GTA Tech, 8GB, 1600MHz, DDR3, CL11, 1.5V, Para Desktop - GT8G1600L11D"
1349,"Memória GTA Tech, 8GB, 2400MHz, DDR4, CL17, 1.2V, Para Notebook - GT8G2400L19N"
1350,"Memória GTA Tech, 8GB, 2400MHz, DDR4, CL17, 1.35V, Para Desktop - GT8G2400L17D"
1351,"Memória GTA Tech, 8GB, 2666MHz, DDR4, 1.2V, Para Notebook - GT8G2666N"
1352,"Memória GTA Tech, 8GB, 2666MHz, DDR4, CL19, 1.35V, Para Desktop - GT8G2666L19D"
1353,"Memória GTA Tech, 8GB, 3200MHz, DDR4, 1.2V, Para Notebook - GT8G3200NC"
1354,"Memória GTA Tech, 8GB, 3200Mhz, DDR4, CL18, 1.35V, Com Dissipador, Para Desktop, Preto"
1355,Memória Gamer 16GB 2x8GB Xpg Spectrix D60g RGB DDR4 3200 Mhz Gray - AX4U32008G16A-DT60
1356,"Memória Gamer 16GB, DDR4, 3200mhz, RGB"
1357,Memória Gamer 8GB Xpg Gammix D30 DDDR4 3200 Mhz Red - AX4U32008G16A-SR30
1358,"Memória Gamer 8GB, DDR3, 1600mhz"
1359,"Memória Gamer Corsair, Vengeance Rgb Ddr5 2x48Gb, Cl40 5600Mhz"
1360,"Memória Gamer Crucial Ballistix, 8GB, 2133MHz, DDR4 - Desktop"
1361,"Memória Gamer Husky Gaming Avalanche, 16GB, 3200MHz, DDR4, CL19, Preto - HGMF008"
1362,"Memória Gamer Husky Gaming Avalanche, 8GB, 3200MHz, DDR4, CL19, Preto - HGMF007"
1363,"Memória Gamer Husky Gaming Blizzard RGB, 16GB, 3200MHz, DDR4, CL19, Preto - HGMF005"
1364,"Memória Gamer Husky Gaming Blizzard RGB, 8GB, 3200MHz, DDR4, CL19, Preto - HGMF004"
1365,"Memória Gamer Husky Gaming, 16GB, 2666MHz, DDR4, CL19, Preto - HGMF002"
1366,"Memória Gamer Husky Gaming, 4GB, 2666MHz, DDR4, CL19, Preto - HGMF000"
1367,"Memória Gamer Husky Gaming, 8GB, 2666MHz, DDR4, CL19, Preto - HGMF001"
1368,"Memória Gamer Kingston Fury Beast, 16GB, DDR4, 2666mhz, Cl16, RGB - Kf426c16bba/16"
1369,"Memória Gamer Kingston Fury Beast, 8GB, DDR5, 5200mhz, Cl40 - KF552C40BB-8"
1370,"Memória Gamer Ktrok Desktop 8GB, 3200mhz, Drr4 Kt-g8gd43200bd"
1371,"Memória Gamer Ktrok Desktop, 8GB, 3200mhz, Drr4 Kt-g8gd43200sd"
1372,"Memória Gamer Neologic White 8GB DDR4 U-dimm, 3200mhz, Com Dissipador - Nl-8gb-3200-white"
1373,"Memória Gamer Patriot Viper Elite Ii, 32GB, DDR4, 3600MHz, CL20 - Pve2432g360c0"
1374,"Memória Gamer Patriot Viper Steel, RGB, 32GB, DDR4, 3200MHz, CL18 - Pvsr432g320c8"
1375,"Memória Gamer Redragon Rage, 16GB, 3200MHz, DDR4, Vermelho"
1376,"Memória Gamer Rise Mode Value Series, 4GB, 1600MHz, DDR3, CL11, para Notebook - RM-D3-4G1600NL"
1377,"Memória Gamer Rise Mode Value Series, 8GB, 1600MHz, DDR3, CL11, para Notebook - RM-D3-8G1600NL"
1378,"Memória Gamer Rise Mode Value, 4GB, 1600MHz, DDR3L, CL11, Preto - RM-D3-4G1600VL"
1379,"Memória Gamer Rise Mode Value, 8GB, 1600MHz, DDR3L, CL11, Preto - RM-D3-8G1600VL"
1380,"Memória Gamer XPG Caster, 16GB DDR5, 6000Mhz, RGB  - Ax5u6000c4016g-ccagy"
1381,"Memória Gamer XPG Gammix D45, 8GB, 3200MHz, DDR4 - Ax4u32008g16a-Cbkd45"
1382,"Memória Gamer para Notebook Rise Mode Value, 4GB, 1600MHz, DDR3L, CL11, Preto - RM-D3-4G1600VL"
1383,"Memória Geil EVO Potenza AMD, 16GB (2x8GB), 3000MHz, DDR4, CL16, Vermelho - GAPR416GB3000C16ADC"
1384,"Memória Geil EVO Potenza AMD, 16GB (2x8GB), 3200MHz, DDR4, CL16 - GAPB416GB3200C16ADC"
1385,"Memória Geil EVO X II RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16, Preto - GAEXSY416GB3200C16ADC"
1386,"Memória Geil EVO X II, RGB, 16GB (2x8GB), 3000MHz, DDR4, CL16 - GAEXSY416GB3000C16ADC"
1387,"Memória Geil Evo Potenza, 16GB, 3000Mhz, DDR4, CL16 - GAPB416GB3000C16ASC"
1388,"Memória Geil Evo Potenza, 8GB, 2400Mhz, DDR4, CL17 - GAPB48GB2400C17SC"
1389,"Memória Geil Evo Potenza, 8GB, 3000Mhz, DDR4, CL16 - GAPB48GB3000C16ASC"
1390,"Memória Geil Super Luce RGB SYNC TUF Gaming Alliance AMD Edition, 16GB (2x8GB), 3200MHz, DDR4, CL16 - GALTS416GB3200C16ADC"
